id,lemma,raw,sentiment,intensity
[10438],class hbu,class hbu,0,0.479
[10439],sis midnight reply 2nd sis reply fav,sis midnight reply 2nd sis reply fav,0,0.479
[10440],abt face sex industry man revenge,abt face sex industry men revenge,0,0.479
[10441],,,0,0.479
[10442],cousin mind displeasure bare faced train sight mate,cousin mind displeasure bare faced train sight mate,0,0.479
[10443],indignation date centerpiece scene overwhelming sense indignation,Indignation date centerpiece scene overwhelming sense indignation,0,0.479
[10444],,,0,0.479
[10445],people indignant anger,people indignant anger,0,0.479
[10446],verizonsupport thank wife iphone today thank,VerizonSupport thanks wife iphones today thanks,0,0.479
[10447],thatmoment worstcelebritycook bubble married nochance,Thatmoment worstcelebritycooks bubble married nochance,0,0.479
[10448],woman girl great wish washed,Women girls great wish washed,0,0.479
[10449],folk sorry offensive yesterday account angry,folks sorry offensive yesterday account angry,0,0.479
[10450],rage rational visceral logical,rage rational visceral logical,0,0.479
[10451],leg go work,leg go work,0,0.33299999999999996
[10452],good revenge move satisfaction,best revenge move satisfaction,0,0.479
[10453],work fire drill fire,work fire drill fire,0,0.479
[10454],fuel creature anger rabid gt,fuel creatures anger rabid gt,0,0.479
[10455],bitter,bitter,0,0.479
[10456],work fire drill fire,work fire drill fire,0,0.479
[10457],fiery,fiery,0,0.479
[10458],bitter smile,bitter smile,0,0.479
[10459],true none player cop bitter player type,true none players cops bitter players types,0,0.479
[10460],,,0,0.479
[10461],7th investigation forthwith,7th investigation forthwith,0,0.479
[10462],basket bad mood irritate practice,baskets bad mood irritate practice,0,0.479
[10463],chill,chill,0,0.479
[10464],drudge_report good thing,DRUDGE_REPORT good thing,0,0.479
[10465],makeup,makeup,0,0.479
[10466],fury beat man top year pacquaio frampton,fury beat man top years pacquaio frampton,0,0.479
[10467],sis midnight reply 2nd sis reply fav,sis midnight reply 2nd sis reply fav,0,0.479
[10468],,,0,0.479
[10469],old thing school anger frustration,old things school anger frustration,0,0.479
[10470],british humour offend challenge mainstream view left,British humour offend challenge mainstream views left,0,0.479
[10471],attention,attention,0,0.479
[10472],half rabid troll mention lmao,half rabid troll mentions lmao,0,0.479
[10473],perfect illusion least,perfect illusion least,0,0.479
[10474],portland feodal population straight snorting infuriate,portland feodal population straight snorting infuriate,0,0.45799999999999996
[10475],frustrated growl close gun barrier alarm,frustrated growl closer gun barrier alarms,0,0.45799999999999996
[10476],bubble tape phone phone,bubble tape phones phone,0,0.45799999999999996
[10477],forget mention dreamboy ticket,forget mention dreamboys tickets,0,0.45799999999999996
[10478],constant battle one snap survival,constant battle one snap survival,0,0.45799999999999996
[10479],territorial growl close hesananimal,territorial growl close hesananimal,0,0.45799999999999996
[10480],white people case true lot time,white people cases true lot times,0,0.45799999999999996
[10481],revenge son imprisonment bus,revenge son imprisonment bus,0,0.45799999999999996
[10482],inner conflict odd priority innerconflict conflict value,Inner conflict odds priorities innerconflict conflict values,0,0.45799999999999996
[10483],kitty straight service provoke lift,kitty straight service provoke lift,0,0.45799999999999996
[10484],game fumbled madden,game fumbled madden,0,0.45799999999999996
[10485],angry telling year old guy girl,angry telling year old guy girl,0,0.45799999999999996
[10486],next series celebrity firefighting show building voiceover,next series celebrity firefighting show building voiceover,0,0.45799999999999996
[10487],hour worth calorie hour,hours worth calorie hours,0,0.45799999999999996
[10488],revenge good revenge bad,revenge good revenge worse,0,0.45799999999999996
[10489],people uhoh,people uhoh,0,0.45799999999999996
[10490],public opinion revenge unable aajtak narendramodi,public opinion revenge unable aajtak narendramodi,0,0.45799999999999996
[10491],date,date,0,0.45799999999999996
[10492],team defeat one,teams defeat ones,0,0.45799999999999996
[10493],angry live thrive,angry live thrive,0,0.45799999999999996
[10494],hot,hot,0,0.45799999999999996
[10495],model snap,model snap,0,0.45799999999999996
[10496],need vote,need votes,0,0.45799999999999996
[10497],rabid base amp overseer,rabid base amp overseer,0,0.45799999999999996
[10498],meal national way disappointment anger wiz,meals national way disappointment anger wiz,0,0.45799999999999996
[10499],street find guy vinyl,streets find guys vinyl,0,0.45799999999999996
[10500],bad news order phone,bad news order phone,0,0.45799999999999996
[10501],heart long slight pout smile nheheh,heart long slight pout smile nheheh,0,0.45799999999999996
[10502],people angry burger,people angry burgers,0,0.45799999999999996
[10503],pilot nice group actor story line relentless nihilism,pilot nice group actors story lines relentless nihilism,0,0.45799999999999996
[10504],flight seat 3d infuriate perpetualgeek,flight seat 3D infuriate perpetualgeek,0,0.45799999999999996
[10505],egyptian official frustration outrage administration support,Egyptian officials frustration outrage administration support,0,0.579
[10506],tiff well,tiff better,0,0.45799999999999996
[10507],sympathy chuckle,sympathy chuckle,0,0.45799999999999996
[10508],study provocation abusive relationship,study provocation abusive relationships,0,0.45799999999999996
[10509],great wrath woman,greater wrath woman,0,0.45799999999999996
[10510],fiery dopey,fiery dopey,0,0.45799999999999996
[10511],curious rush animosity disdain,curious rush animosity disdain,0,0.45799999999999996
[10512],good revenge good woman move hairline figure,best revenge good woman move hairline figure,0,0.43799999999999994
[10513],expansion gear fury end,expansion gear fury end,0,0.441
[10514],softball bad lot interview,softballs bad lot interview,0,0.414
[10515],,,0,0.43799999999999994
[10516],face protest unattractive eye,face protests unattractive eyes,0,0.48100000000000004
[10517],good rage lifeisbeautiful last week extra worth,best rage lifeisbeautiful last week extra worth,0,0.43799999999999994
[10518],well game angry,better game angry,0,0.466
[10519],,,0,0.43799999999999994
[10520],express yall displeasure,express yalls displeasure,0,0.43799999999999994
[10521],wind menforchoice sad generation,wind MenForChoice sad generation,0,0.43799999999999994
[10522],update power,update power,0,0.43799999999999994
[10523],sun skin,sun skin,0,0.43799999999999994
[10524],mile form post day,miles form post days,0,0.43799999999999994
[10525],wwenowayjose cwfmidatlantic chop brutal,WWENoWayJose cwfmidatlantic chop brutal,0,0.462
[10526],taffy,taffy,0,0.43799999999999994
[10527],boost status tolerance outrage,boost status tolerance outrage,0,0.43799999999999994
[10528],revenge,revenge,0,0.43799999999999994
[10529],weird sex resentment confusion thing last night,weird sex resentment confusion thing last night,0,0.43799999999999994
[10530],snuggling cat,snuggling cats,0,0.43799999999999994
[10531],well game,better game,0,0.43799999999999994
[10532],jealous cry baby gladsheisgone crybaby,jealous cry baby gladsheisgone crybaby,0,0.43799999999999994
[10533],radio piece pure class dig revenge total pro,radio piece pure class digs revenge total pro,0,0.43799999999999994
[10534],access live,access live,0,0.43799999999999994
[10535],good revenge move satisfaction,best revenge move satisfaction,0,0.43799999999999994
[10536],istolefreehug stephlaris happy negative realistic ass self,iStoleFreeHugs stephlaris happy negative realistic ass self,0,0.43799999999999994
[10537],deep cross post defence clear celtic relentless,deep cross post defence clear Celtic relentless,0,0.43799999999999994
[10538],day backtoreality,days backtoreality,0,0.43799999999999994
[10539],rabid,rabid,0,0.47200000000000003
[10540],day guy gun police outrage,day guy gun police outrage,0,0.43799999999999994
[10541],embarrassed slight thing day,embarrassed slightest things day,0,0.43799999999999994
[10542],calebpressleyxo relentless pipe,calebpressleyxo relentless pipe,0,0.43799999999999994
[10543],point cnnashleigh looting business,point CNNAshleigh looting businesses,0,0.43799999999999994
[10544],,,0,0.43799999999999994
[10545],ready rage,ready rage,0,0.43799999999999994
[10546],leafy roast kid outrage relevant kiss,leafy roast kid outrage relevant kisses,0,0.491
[10547],bitter pastry,bitter pastry,0,0.49200000000000005
[10548],think simplified offense complicated system,think simplified offense complicated system,0,0.43799999999999994
[10549],hot heart,hot heart,0,0.43799999999999994
[10550],cool,cool,0,0.43799999999999994
[10551],,,0,0.43799999999999994
[10552],grudge long immaturity wisdom,grudge long immaturity wisdom,0,0.43799999999999994
[10553],disappointment chuckle,disappointment chuckle,0,0.43799999999999994
[10554],clip youtube tonight vigil church justice sadness,clips youtube tonight vigil church justice sadness,0,0.43799999999999994
[10555],cobalt woman cheek fiery hue warm,cobalt woman cheeks fiery hue Warm,0,0.43799999999999994
[10556],silent anger press,silent anger press,0,0.41700000000000004
[10557],woman fiery month struggle struggle strong character,women fiery month struggle struggle strong character,0,0.41700000000000004
[10558],twitter go,twitter gon,0,0.41700000000000004
[10559],bitter yellow ranger shrug,bitter yellow ranger shrug,0,0.41700000000000004
[10560],fact amp sister face golf club,fact amp sister face golf club,0,0.41700000000000004
[10561],talkrobyn dear woman pout,talkRobyn dear woman pout,0,0.442
[10562],life unresolved anger likely cause problem several area life amp deal,LIFE unresolved anger likely cause problems several areas life amp deal,0,0.41700000000000004
[10563],rap album,rap albums,0,0.41700000000000004
[10564],wrath,wrath,0,0.41700000000000004
[10565],little prick,little prick,0,0.41700000000000004
[10566],qurion,qurions,0,0.41700000000000004
[10567],projection perception anger worry,Projection perception anger worry,0,0.41700000000000004
[10568],tomorrow,tomorrow,0,0.41700000000000004
[10569],favorite song brother real talk rage,favorite songs brother real talk rage,0,0.41700000000000004
[10570],anger sign righteous people reward gooddeed,anger sign righteous people reward goodDeed,0,0.41700000000000004
[10571],barbecue,barbecue,0,0.41700000000000004
[10572],antichrist outrage,antichrist outrage,0,0.41700000000000004
[10573],tdsnation madden year,TDsNation madden year,0,0.41700000000000004
[10574],mmasoccerfan offense way sense work magazine,MMASOCCERFAN offense way sense work magazine,0,0.41700000000000004
[10575],konanplaydirty snap story,konanplaydirty snap story,0,0.41700000000000004
[10576],ticcikasie1 frown trainer,ticcikasie1 frown trainer,0,0.41700000000000004
[10577],rage,rage,0,0.41700000000000004
[10578],line block popwarner usafootball lineman,line block popwarner usafootball lineman,0,0.41700000000000004
[10579],BIGGKATZ arm rage strong fury,BIGGKATZ arms rage stronger fury,0,0.46799999999999997
[10580],average klitschko fury white,average klitschko fury white,0,0.41700000000000004
[10581],wbirsport offense middle punt,WBIRSports offense middle punt,0,0.41700000000000004
[10582],jessebwatter good work,jessebwatters good work,0,0.242
[10583],judahandthelion wait rage,judahandthelion wait rage,0,0.41700000000000004
[10584],bout rapper burst tear smh,bout rappers burst tears Smh,0,0.41700000000000004
[10585],lovely indignant convo,lovely indignant convo,0,0.41700000000000004
[10586],momma irritate question,momma irritate questions,0,0.41700000000000004
[10587],bubble boy glory wptmain bye,bubble boys glory wptmain bye,0,0.29
[10588],,,0,0.41700000000000004
[10589],feistyarcher trouble anger look,feistyarcher trouble anger look,0,0.41700000000000004
[10590],fan,fans,0,0.41700000000000004
[10591],,,0,0.41700000000000004
[10592],rage,rage,0,0.41700000000000004
[10593],bloke train fan stadium mate phone,bloke train fans stadium mate phone,0,0.434
[10594],,,0,0.41700000000000004
[10595],nflnetwork offense ass second half score first drive,nflnetwork offense ass second half score first drive,0,0.41700000000000004
[10596],realpaulwalker r i furious wait,RealPaulWalker R I furious wait,0,0.254
[10597],trumpism bed racial resentment politic,Trumpism bed racial resentment politics,0,0.41700000000000004
[10598],general tweet twitter,general tweet twitter,0,0.41700000000000004
